"","Plot","Herbivory","Coral_Id","Coral","percent_bleached","percent_dead","Date","Nutrients","catcat"
"988","B4","2x2","plob_439","Plob",0,0,"Aug19","Ambient","Aug19_plob_439"
"989","B4","3x3","plob_131","Plob",0,0,"Aug19","Ambient","Aug19_plob_131"
"990","B4","3x3","plob_368","Plob",0,10,"Aug19","Ambient","Aug19_plob_368"
"991","B4","open","plob_235","Plob",0,15,"Aug19","Ambient","Aug19_plob_235"
"992","C1","1x1","plob_281","Plob",0,5,"Aug19","Ambient","Aug19_plob_281"
"993","C1","1x1","plob_283","Plob",0,0,"Aug19","Ambient","Aug19_plob_283"
"994","C1","2x2","plob_287","Plob",0,0,"Aug19","Ambient","Aug19_plob_287"
"995","C1","3x3","plob_306","Plob",0,0,"Aug19","Ambient","Aug19_plob_306"
"996","C1","open","plob_280","Plob",0,5,"Aug19","Ambient","Aug19_plob_280"
"997","C1","open","plob_281","Plob",0,0,"Aug19","Ambient","Aug19_plob_281"
"998","C3","1x1","plob_272","Plob",0,5,"Aug19","Nutrient","Aug19_plob_272"
"999","C3","1x1","plob_905","Plob",0,30,"Aug19","Nutrient","Aug19_plob_905"
"1000","C3","2x2","plob_903","Plob",0,100,"Aug19","Nutrient","Aug19_plob_903"
"1001","C3","3x3","plob_276","Plob",0,20,"Aug19","Nutrient","Aug19_plob_276"
"1002","C3","3x3","plob_279","Plob",0,2,"Aug19","Nutrient","Aug19_plob_279"
"1003","C3","3x3","plob_904","Plob",0,15,"Aug19","Nutrient","Aug19_plob_904"
"1004","C3","open","plob_268","Plob",0,0,"Aug19","Nutrient","Aug19_plob_268"
"1005","C3","open","plob_906","Plob",0,0,"Aug19","Nutrient","Aug19_plob_906"
"1006","D2","1x1","plob_258","Plob",0,70,"Aug19","Ambient","Aug19_plob_258"
"1007","D2","2x2","plob_901/91","Plob",0,2,"Aug19","Ambient","Aug19_plob_901/91"
"1008","D2","3x3","plob_239","Plob",2,10,"Aug19","Ambient","Aug19_plob_239"
"1009","D2","3x3","plob_902","Plob",0,100,"Aug19","Ambient","Aug19_plob_902"
"1010","D2","open","plob_237","Plob",0,0,"Aug19","Ambient","Aug19_plob_237"
"1011","D2","open","plob_700","Plob",0,1,"Aug19","Ambient","Aug19_plob_700"
"1012","D4","1x1","plob_298","Plob",0,10,"Aug19","Nutrient","Aug19_plob_298"
"1013","D4","2x2","plob_252","Plob",0,5,"Aug19","Nutrient","Aug19_plob_252"
"1014","D4","3x3","plob_257","Plob",0,2,"Aug19","Nutrient","Aug19_plob_257"
"1015","D4","3x3","plob_296","Plob",0,10,"Aug19","Nutrient","Aug19_plob_296"
"1016","D4","open","plob_246","Plob",0,10,"Aug19","Nutrient","Aug19_plob_246"
"1017","D4","open","plob_247","Plob",0,5,"Aug19","Nutrient","Aug19_plob_247"
"1018","C1","open","plob_280","Plob",0,5,"Nov19","Ambient","Nov19_plob_280"
"1019","C1","open","plob_281","Plob",0,0,"Nov19","Ambient","Nov19_plob_281"
"1020","C3","1x1","plob_272","Plob",0,15,"Nov19","Nutrient","Nov19_plob_272"
"1021","C3","1x1","plob_905","Plob",0,60,"Nov19","Nutrient","Nov19_plob_905"
"1022","C3","2x2","plob_903","Plob",0,100,"Nov19","Nutrient","Nov19_plob_903"
"1023","C3","3x3","plob_276","Plob",0,30,"Nov19","Nutrient","Nov19_plob_276"
"1024","C3","3x3","plob_279","Plob",0,10,"Nov19","Nutrient","Nov19_plob_279"
"1025","C3","3x3","plob_904","Plob",0,15,"Nov19","Nutrient","Nov19_plob_904"
"1026","C3","open","plob_268","Plob",0,0,"Nov19","Nutrient","Nov19_plob_268"
"1027","C3","open","plob_906","Plob",0,0,"Nov19","Nutrient","Nov19_plob_906"
"1028","D2","1x1","plob_258","Plob",0,100,"Nov19","Ambient","Nov19_plob_258"
"1029","D2","2x2","plob_901/91","Plob",0,5,"Nov19","Ambient","Nov19_plob_901/91"
"1030","D2","3x3","plob_239","Plob",0,15,"Nov19","Ambient","Nov19_plob_239"
"1031","D2","3x3","plob_902","Plob",0,100,"Nov19","Ambient","Nov19_plob_902"
"1032","D2","open","plob_237","Plob",0,0,"Nov19","Ambient","Nov19_plob_237"
"1033","D2","open","plob_700","Plob",0,2,"Nov19","Ambient","Nov19_plob_700"
"1034","D4","1x1","plob_298","Plob",0,20,"Nov19","Nutrient","Nov19_plob_298"
"1035","D4","2x2","plob_252","Plob",0,30,"Nov19","Nutrient","Nov19_plob_252"
"1036","D4","3x3","plob_257","Plob",0,2,"Nov19","Nutrient","Nov19_plob_257"
"1037","D4","3x3","plob_296","Plob",0,13,"Nov19","Nutrient","Nov19_plob_296"
"1038","D4","open","plob_246","Plob",0,10,"Nov19","Nutrient","Nov19_plob_246"
"1039","D4","open","plob_247","Plob",0,10,"Nov19","Nutrient","Nov19_plob_247"
"1040","A1","1x1","plob_220","Plob",0,0,"Aug20","Ambient","Aug20_plob_220"
"1041","A1","3x3","plob_222","Plob",0,50,"Aug20","Ambient","Aug20_plob_222"
"1042","A1","open","plob_224","Plob",0,10,"Aug20","Ambient","Aug20_plob_224"
"1043","A1","open","plob_225","Plob",0,98,"Aug20","Ambient","Aug20_plob_225"
"1044","A2","1x1","plob_205","Plob",0,25,"Aug20","Nutrient","Aug20_plob_205"
"1045","A2","1x1","plob_206/31/15","Plob",0,0,"Aug20","Nutrient","Aug20_plob_206/31/15"
"1046","A2","1x1","plob_914","Plob",0,100,"Aug20","Nutrient","Aug20_plob_914"
"1047","A2","2x2","plob_208","Plob",0,95,"Aug20","Nutrient","Aug20_plob_208"
"1048","A2","2x2","plob_209","Plob",0,90,"Aug20","Nutrient","Aug20_plob_209"
"1049","A2","3x3","plob_211","Plob",0,90,"Aug20","Nutrient","Aug20_plob_211"
"1050","A2","3x3","plob_913","Plob",0,60,"Aug20","Nutrient","Aug20_plob_913"
"1051","A2","open","plob_215","Plob",0,80,"Aug20","Nutrient","Aug20_plob_215"
"1052","A2","open","plob_216","Plob",0,30,"Aug20","Nutrient","Aug20_plob_216"
"1053","A2","open","plob_912","Plob",0,100,"Aug20","Nutrient","Aug20_plob_912"
"1054","B3","1x1","plob_907","Plob",0,100,"Aug20","Nutrient","Aug20_plob_907"
"1055","B3","2x2","plob_909","Plob",0,100,"Aug20","Nutrient","Aug20_plob_909"
"1056","B3","3x3","plob_150","Plob",0,35,"Aug20","Nutrient","Aug20_plob_150"
"1057","B3","3x3","plob_264","Plob",0,100,"Aug20","Nutrient","Aug20_plob_264"
"1058","B3","3x3","plob_910","Plob",0,100,"Aug20","Nutrient","Aug20_plob_910"
"1059","B3","open","plob_908","Plob",0,100,"Aug20","Nutrient","Aug20_plob_908"
"1060","B4","2x2","plob_?","Plob",0,100,"Aug20","Ambient","Aug20_plob_?"
"1061","B4","3x3","plob_131","Plob",0,100,"Aug20","Ambient","Aug20_plob_131"
"1062","B4","3x3","plob_368","Plob",0,40,"Aug20","Ambient","Aug20_plob_368"
"1063","B4","open","plob_235","Plob",0,70,"Aug20","Ambient","Aug20_plob_235"
"1064","C1","1x1","plob_281","Plob",0,95,"Aug20","Ambient","Aug20_plob_281"
"1065","C1","1x1","plob_283","Plob",0,25,"Aug20","Ambient","Aug20_plob_283"
"1066","C1","2x2","plob_287","Plob",0,2,"Aug20","Ambient","Aug20_plob_287"
"1067","C1","3x3","plob_306","Plob",0,15,"Aug20","Ambient","Aug20_plob_306"
"1068","C1","open","plob_280","Plob",0,60,"Aug20","Ambient","Aug20_plob_280"
"1069","C1","open","plob_281","Plob",0,15,"Aug20","Ambient","Aug20_plob_281"
"1070","C3","1x1","plob_272","Plob",0,25,"Aug20","Nutrient","Aug20_plob_272"
"1071","C3","1x1","plob_905","Plob",0,100,"Aug20","Nutrient","Aug20_plob_905"
"1072","C3","2x2","plob_903","Plob",0,100,"Aug20","Nutrient","Aug20_plob_903"
"1073","C3","3x3","plob_276","Plob",0,50,"Aug20","Nutrient","Aug20_plob_276"
"1074","C3","3x3","plob_279","Plob",0,30,"Aug20","Nutrient","Aug20_plob_279"
"1075","C3","3x3","plob_904","Plob",0,20,"Aug20","Nutrient","Aug20_plob_904"
"1076","C3","open","plob_268","Plob",0,100,"Aug20","Nutrient","Aug20_plob_268"
"1077","C3","open","plob_906","Plob",0,0,"Aug20","Nutrient","Aug20_plob_906"
"1078","D2","1x1","plob_258","Plob",0,100,"Aug20","Ambient","Aug20_plob_258"
"1079","D2","2x2","plob_901/91","Plob",0,15,"Aug20","Ambient","Aug20_plob_901/91"
"1080","D2","3x3","plob_239","Plob",0,20,"Aug20","Ambient","Aug20_plob_239"
"1081","D2","3x3","plob_902","Plob",0,100,"Aug20","Ambient","Aug20_plob_902"
"1082","D2","open","plob_237","Plob",0,20,"Aug20","Ambient","Aug20_plob_237"
"1083","D2","open","plob_700","Plob",0,10,"Aug20","Ambient","Aug20_plob_700"
"1084","D4","1x1","plob_298","Plob",0,30,"Aug20","Nutrient","Aug20_plob_298"
"1085","D4","2x2","plob_252","Plob",0,70,"Aug20","Nutrient","Aug20_plob_252"
"1086","D4","3x3","plob_257","Plob",0,3,"Aug20","Nutrient","Aug20_plob_257"
"1087","D4","3x3","plob_296","Plob",0,8,"Aug20","Nutrient","Aug20_plob_296"
"1088","D4","open","plob_246","Plob",0,20,"Aug20","Nutrient","Aug20_plob_246"
"1089","D4","open","plob_247","Plob",0,10,"Aug20","Nutrient","Aug20_plob_247"
