Plot,Herbivory,Coral_Id,Coral,percent_bleached,percent_dead,Date,Nutrients,catcat
A2,Open,A2,Acr,100,0, May19,,
A2,Open,P1,Pver,0,0, May19,,
A2,Open,P19,Pver,80,0, May19,,
A2,Open,P5,Pver,0,0, May19,,
A2,Open,Plob 215,Plob,,, May19,,
A2,Open,Plob 216,Plob,,, May19,,
A2,Open,Plob 912,Plob,,, May19,,
B3,1X1,A3,Acr,100,0, May19,,
B3,1X1,P11,Pver,0,0, May19,,
B3,1X1,P13,Pver,0,15, May19,,
B3,1X1,P20,Pver,0,0, May19,,
B3,1X1,P21,Pver,0,0, May19,,
B3,1X1,P23,Pver,0,0, May19,,
B3,1X1,Plob 907,Plob,,, May19,,
B3,2X2,A1,Acr,100,0, May19,,
B3,2X2,A6,Acr,0,0, May19,,
B3,2X2,P1,Pver,0,0, May19,,
B3,2X2,Plob 909,Plob,,, May19,,
B3,3X3,A2,Acr,0,0, May19,,
B3,3X3,A3,Acr,0,0, May19,,
B3,3X3,P2,Pver,0,0, May19,,
B3,3X3,P9,Pver,0,0, May19,,
B3,3X3,Plob 150,Plob,,, May19,,
B3,3X3,Plob 264,Plob,,, May19,,
B3,3X3,Plob 910,Plob,,, May19,,
B3,Open,A1,Acr,90,0, May19,,
B3,Open,P10,Pver,0,0, May19,,
B3,Open,P21,Pver,0,0, May19,,
B3,Open,P28,Pver,0,0, May19,,
B3,Open,P5,Pver,0,0, May19,,
B3,Open,Plob 908,Plob,,, May19,,
B4,1X1,A1,Acr,0,0, May19,,
B4,1X1,A2,Acr,NA,NA, May19,,
B4,1X1,P11,Pver,0,0, May19,,
B4,1X1,P25,Pver,20,0, May19,,
B4,2X2,A2,Acr,20,10, May19,,
B4,2X2,A4,Acr,0,0, May19,,
B4,2X2,A8,Acr,0,0, May19,,
B4,2X2,P7,Pver,100,0, May19,,
B4,2X2,Plob ?,Plob,,, May19,,
B4,2X2,Plob 439,Plob,,, May19,,
B4,3X3,A3,Acr,0,0, May19,,
B4,3X3,A7,Acr,0,0, May19,,
B4,3X3,P14,Pver,10,0, May19,,
B4,3X3,P2,Pver,0,0, May19,,
B4,3X3,P6,Pver,0,0, May19,,
B4,3X3,Plob 131,Plob,,, May19,,
B4,3X3,Plob 368,Plob,,, May19,,
B4,Open,A2,Acr,NA,NA, May19,,
B4,Open,P13,Pver,15,0, May19,,
B4,Open,P5,Pver,0,0, May19,,
B4,Open,Plob 235,Plob,,, May19,,
C1,1X1,P20,Pver,15,0, May19,,
C1,1X1,P4,Pver,0,0, May19,,
C1,1X1,P5,Pver,0,5, May19,,
C1,1X1,Plob 281,Plob,,, May19,,
C1,1X1,Plob 283,Plob,,, May19,,
C1,2X2,A1,Acr,0,0, May19,,
C1,2X2,A4,Acr,100,0, May19,,
C1,2X2,P15,Pver,0,0, May19,,
C1,2X2,P16,Pver,100,0, May19,,
C1,2X2,P18,Pver,50,0, May19,,
C1,2X2,P3,Pver,0,0, May19,,
C1,2X2,Plob 287,Plob,,, May19,,
C1,3X3,A1,Acr,0,100, May19,,
C1,3X3,A5,Acr,0,0, May19,,
C1,3X3,P13,Pver,80,0, May19,,
C1,3X3,Plob 306,Plob,,, May19,,
C1,Open,P12,Pver,0,0, May19,,
C1,Open,P18,Pver,25,0, May19,,
C1,Open,P3,Pver,0,0, May19,,
C1,Open,Plob 280,Plob,,, May19,,
C1,Open,Plob 281,Plob,,, May19,,
C3,1X1,A2,Acr,100,0, May19,,
C3,1X1,P20,Pver,0,0, May19,,
C3,1X1,P7,Pver,0,0, May19,,
C3,1X1,Plob 272,Plob,,, May19,,
C3,1X1,Plob 905,Plob,,, May19,,
C3,2X2,A1,Acr,100,0, May19,,
C3,2X2,A3/Aret73,Acr,100,0, May19,,
C3,2X2,A4/Aret275,Acr,0,0, May19,,
C3,2X2,P17,Pver,0,0, May19,,
C3,2X2,P22,Pver,0,0, May19,,
C3,2X2,P23,Pver,0,10, May19,,
C3,2X2,Plob 903,Plob,,, May19,,
C3,3X3,A1/Aret97,Acr,0,0, May19,,
C3,3x3,A2/Aret 42,Acr,NA,NA, May19,,
C3,3X3,P15,Pver,0,0, May19,,
C3,3X3,P19,Pver,0,5, May19,,
C3,3X3,P24,Pver,0,0, May19,,
C3,3X3,P3,Pver,0,0, May19,,
C3,3X3,Plob 276,Plob,,, May19,,
C3,3X3,Plob 279,Plob,,, May19,,
C3,3X3,Plob 904,Plob,,, May19,,
C3,Open,A1,Acr,10,90, May19,,
C3,Open,A5,Acr,70,30, May19,,
C3,Open,A6,Acr,0,0, May19,,
C3,Open,P11,Pver,30,0, May19,,
C3,Open,P12,Pver,0,0, May19,,
C3,Open,P13,Pver,20,0, May19,,
C3,Open,P15,Pver,100,0, May19,,
C3,Open,Plob 268,Plob,,, May19,,
C3,Open,Plob 906,Plob,,, May19,,
D2,1X1,A1,Acr,100,0, May19,,
D2,1X1,A5,Acr,0,100, May19,,
D2,1X1,A7,Acr,0,0, May19,,
D2,1X1,P15,Pver,0,5, May19,,
D2,1X1,P17,Pver,0,0, May19,,
D2,1X1,P2,Pver,0,0, May19,,
D2,1X1,Plob 258,Plob,,, May19,,
D2,2X2,A6,Acr,0,0, May19,,
D2,2X2,A7,Acr,100,0, May19,,
D2,2X2,P2,Pver,0,0, May19,,
D2,2X2,P21,Pver,0,0, May19,,
D2,2X2,P7,Pver,60,30, May19,,
D2,2X2,Plob 901/91,Plob,,, May19,,
D2,3X3,A1,Acr,100,0, May19,,
D2,3X3,P22,Pver,0,0, May19,,
D2,3X3,P5,Pver,10,0, May19,,
D2,3X3,P9,Pver,0,10, May19,,
D2,3X3,Plob 239,Plob,,, May19,,
D2,3X3,Plob 902,Plob,,, May19,,
D2,Open,P12,Pver,10,2, May19,,
D2,Open,P13,Pver,5,0, May19,,
D2,Open,P15,Pver,0,0, May19,,
D2,Open,Plob 237,Plob,,, May19,,
D2,Open,Plob 700,Plob,,, May19,,
D4,1X1,A1,Acr,40,0, May19,,
D4,1X1,A2,Acr,100,0, May19,,
D4,1X1,A3,Acr,10,0, May19,,
D4,1X1,A4,Acr,90,0, May19,,
D4,1X1,P16,Pver,0,0, May19,,
D4,1X1,P5,Pver,0,0, May19,,
D4,1X1,P7,Pver,0,5, May19,,
D4,1X1,Plob 298,Plob,,, May19,,
D4,2X2,A1,Acr,80,0, May19,,
D4,2X2,A2,Acr,80,0, May19,,
D4,2X2,A3,Acr,NA,NA, May19,,
D4,2X2,P11,Pver,0,0, May19,,
D4,2X2,P5,Pver,50,0, May19,,
D4,2X2,P6,Pver,0,0, May19,,
D4,2X2,Plob 252,Plob,,, May19,,
D4,3X3,A3,Acr,0,0, May19,,
D4,3X3,A4,Acr,100,0, May19,,
D4,3X3,A5,Acr,100,0, May19,,
D4,3X3,P20,Pver,0,0, May19,,
D4,3X3,P30,Pver,0,0, May19,,
D4,3X3,P8,Pver,0,0, May19,,
D4,3X3,Plob 257,Plob,,, May19,,
D4,3X3,Plob 296,Plob,,, May19,,
D4,Open,A1,Acr,0,0, May19,,
D4,Open,A6,Acr,NA,NA, May19,,
D4,Open,P23,Pver,0,0, May19,,
D4,Open,P5,Pver,0,0, May19,,
D4,Open,P6,Pver,0,0, May19,,
D4,Open,Plob 246,Plob,,, May19,,
D4,Open,Plob 247,Plob,,, May19,,
